"Year","AphiaID","Species.Latin.Name","Area","Country","AMS.Catch.TLW.","BMS.Catch.TLW."
2018,105732,"Mustelus","27_8_B","ES",3.409,0
2018,105732,"Mustelus","27_8_C","ES",0.011,0
2018,105732,"Mustelus","27_9_A","ES",3.557,0
2018,125946,"Trachurus","27_7_B","ES",0.028,0
2018,125946,"Trachurus","27_7_H","ES",0.207,0
2018,125946,"Trachurus","27_7_J_2","ES",0.179,0
2018,125946,"Trachurus","27_8_A","ES",55.061,0
2018,125946,"Trachurus","27_8_B","ES",241.852,0
2018,125946,"Trachurus","27_8_C","ES",7526.93,0
2018,125946,"Trachurus","27_8_D_2","ES",1.41,0
2018,125946,"Trachurus","27_9_A","ES",5409.36,1.92
2018,126482,"Trachyrincus scabrus","27_8","ES",0,0
2018,125493,"Lophiidae","27_6_A","ES",218.383,0
2018,125493,"Lophiidae","27_6_B_1","ES",34.446,0
2018,125493,"Lophiidae","27_6_B_2","ES",8.079,0
2018,125493,"Lophiidae","27_7_B","ES",99.197,0
2018,125493,"Lophiidae","27_7_C_2","ES",655.688,0
2018,125493,"Lophiidae","27_7_G","ES",8.399,0
2018,125493,"Lophiidae","27_7_H","ES",73.692,0
2018,125493,"Lophiidae","27_7_J_2","ES",1723.55,0
2018,125493,"Lophiidae","27_7_K_2","ES",122.169,0
2018,125493,"Lophiidae","27_8_A","ES",403.53,0
2018,125493,"Lophiidae","27_8_B","ES",468.52,0
2018,125493,"Lophiidae","27_8_C","ES",777.829,0
2018,125493,"Lophiidae","27_8_D_2","ES",14.857,0
2018,125493,"Lophiidae","27_9_A","ES",168.447,0
2018,125493,"Lophiidae","27_9_B_1","ES",0.044,0
2018,105865,"Amblyraja radiata","27_1_B","PL",2.028,NA
2018,105865,"Amblyraja radiata","27_2_B_2","PL",0.91,NA
2018,125909,"Ammodytes","27_3_D_24","PL",4.35,NA
2018,125909,"Ammodytes","27_3_D_25","PL",190.388,NA
2018,125909,"Ammodytes","27_3_D_26","PL",43,NA
2018,126281,"Anguilla anguilla","27_3_D_24","PL",40.8772,NA
2018,126281,"Anguilla anguilla","27_3_D_25","PL",0.4325,NA
2018,126281,"Anguilla anguilla","27_3_D_26","PL",34.0311,NA
2018,126417,"Clupea harengus","27_2_A_1","PL",926.624,NA
2018,126417,"Clupea harengus","27_2_A_2","PL",47.741,NA
2018,126417,"Clupea harengus","27_3_D_24","PL",1737.15,NA
2018,126417,"Clupea harengus","27_3_D_25","PL",24182.1,NA
2018,126417,"Clupea harengus","27_3_D_26","PL",25143.5,NA
2018,126417,"Clupea harengus","27_3_D_27","PL",26.6,NA
2018,126417,"Clupea harengus","27_3_D_28_2","PL",521.21,NA
2018,126417,"Clupea harengus","27_3_D_29","PL",24.2,NA
2018,126417,"Clupea harengus","27_4_A","PL",62.498,NA
2018,126425,"Sprattus sprattus","27_3_D_24","PL",1754.57,NA
2018,126425,"Sprattus sprattus","27_3_D_25","PL",28614,NA
2018,126425,"Sprattus sprattus","27_3_D_26","PL",42898.1,NA
2018,126425,"Sprattus sprattus","27_3_D_27","PL",43.48,NA
2018,126425,"Sprattus sprattus","27_3_D_28_1","PL",2.75,NA
2018,126425,"Sprattus sprattus","27_3_D_28_2","PL",2264.01,NA
2018,126425,"Sprattus sprattus","27_3_D_29","PL",5.421,NA
2018,126436,"Gadus morhua","27_1_B","PL",1525.28,NA
2018,126436,"Gadus morhua","27_2_A_2","PL",737.094,NA
2018,126436,"Gadus morhua","27_2_B_2","PL",1891.57,NA
2018,126436,"Gadus morhua","27_3_D_24","PL",866.32,3.38831
2018,126436,"Gadus morhua","27_3_D_25","PL",3693.64,65.6737
2018,126436,"Gadus morhua","27_3_D_26","PL",1816.68,27.862
2018,126436,"Gadus morhua","27_3_D_27","PL",2.79045,NA
2018,126436,"Gadus morhua","27_3_D_28","PL",0,3.3
2018,126436,"Gadus morhua","27_3_D_28_2","PL",0.55575,NA
2018,126436,"Gadus morhua","27_3_D_29","PL",0,0.25
2018,126437,"Melanogrammus aeglefinus","27_1_B","PL",10.9614,NA
2018,126437,"Melanogrammus aeglefinus","27_2_A_2","PL",42.3691,NA
2018,126437,"Melanogrammus aeglefinus","27_2_B_2","PL",53.8559,NA
2018,126438,"Merlangius merlangus","27_2_A_2","PL",0.0504,NA
2018,126438,"Merlangius merlangus","27_3_D_24","PL",292.22,NA
2018,126438,"Merlangius merlangus","27_3_D_25","PL",1556.57,NA
2018,126438,"Merlangius merlangus","27_3_D_26","PL",15,NA
2018,126439,"Micromesistius poutassou","27_2_A_1","PL",105.187,NA
2018,126439,"Micromesistius poutassou","27_4_A","PL",86.412,NA
2018,126439,"Micromesistius poutassou","27_5_B_1_B","PL",3791.92,NA
2018,126440,"Pollachius pollachius","27_2_A_2","PL",3.4164,NA
2018,126441,"Pollachius virens","27_1_B","PL",2.268,NA
2018,126441,"Pollachius virens","27_2_A_2","PL",401.738,NA
2018,126441,"Pollachius virens","27_2_B_2","PL",0.2268,NA
2018,126447,"Brosme brosme","27_2_A_2","PL",0.3672,NA
2018,126461,"Molva molva","27_2_A_2","PL",5.4432,NA
2018,126484,"Merluccius merluccius","27_2_A_2","PL",0.7056,NA
2018,127023,"Scomber scombrus","27_2_A_1","PL",1.88,NA
2018,127023,"Scomber scombrus","27_4_A","PL",3966.35,NA
2018,127140,"Microstomus kitt","27_2_A_2","PL",0.026,NA
2018,127141,"Platichthys flesus","27_3_D_24","PL",1905.97,NA
2018,127141,"Platichthys flesus","27_3_D_25","PL",12569.9,NA
2018,127141,"Platichthys flesus","27_3_D_26","PL",474.165,NA
2018,127141,"Platichthys flesus","27_3_D_27","PL",2.7,NA
2018,127141,"Platichthys flesus","27_3_D_28","PL",0.8,NA
2018,127141,"Platichthys flesus","27_3_D_29","PL",0.05,NA
2018,127143,"Pleuronectes platessa","27_2_A_2","PL",0.13,NA
2018,127143,"Pleuronectes platessa","27_3_D_24","PL",340.878,0.176
2018,127143,"Pleuronectes platessa","27_3_D_25","PL",379.284,0.42
2018,127143,"Pleuronectes platessa","27_3_D_26","PL",5.351,0.002
2018,127144,"Reinhardtius hippoglossoides","27_1_B","PL",4.095,NA
2018,127144,"Reinhardtius hippoglossoides","27_2_A_2","PL",1.911,NA
2018,127144,"Reinhardtius hippoglossoides","27_2_B_2","PL",20.553,NA
2018,127149,"Scophthalmus maximus","27_3_D_24","PL",17.4581,NA
2018,127149,"Scophthalmus maximus","27_3_D_25","PL",54.3088,NA
2018,127149,"Scophthalmus maximus","27_3_D_26","PL",5.70038,NA
2018,127186,"Salmo salar","27_3_D_24","PL",0.3008,NA
2018,127186,"Salmo salar","27_3_D_25","PL",12.6848,0.0405
2018,127186,"Salmo salar","27_3_D_26","PL",28.608,NA
2018,127187,"Salmo trutta","27_3_D_24","PL",7.4358,NA
2018,127187,"Salmo trutta","27_3_D_25","PL",68.7258,NA
2018,127187,"Salmo trutta","27_3_D_26","PL",235.051,NA
2018,127254,"Sebastes mentella","27_2_A_1","PL",115.616,NA
2018,127254,"Sebastes mentella","27_2_A_2","PL",156.224,NA
2018,127254,"Sebastes mentella","27_2_B_2","PL",2.7027,NA
2018,151324,"Sebastes norvegicus","27_1_B","PL",5.4873,NA
2018,151324,"Sebastes norvegicus","27_2_A_2","PL",12.1212,NA
2018,151324,"Sebastes norvegicus","27_2_B_2","PL",18.7961,NA
2018,105841,"Lamna nasus","27_2_A_1","IS",61440,NA
2018,105865,"Amblyraja radiata","27_1_A","IS",151,NA
2018,105865,"Amblyraja radiata","27_2_A_2","IS",114,NA
2018,105865,"Amblyraja radiata","27_5_A_1","IS",1159,NA
2018,105869,"Dipturus batis","27_1_A","IS",9,NA
2018,105869,"Dipturus batis","27_2_A_2","IS",1,NA
2018,105874,"Leucoraja fullonica","27_5_A_2","IS",67287,NA
2018,105923,"Squalus acanthias","27_5_A_2","IS",2,NA
2018,105923,"Squalus acanthias","27_5_B_1_A","IS",45,NA
2018,107254,"Nephrops norvegicus","27_5_A_2","IS",62584,NA
2018,107649,"Pandalus borealis","27_5_A_2","IS",8498,NA
2018,126402,"Hoplostethus atlanticus","27_2_A_1","IS",72140,NA
2018,126402,"Hoplostethus atlanticus","27_5_A_2","IS",12,NA
2018,126417,"Clupea harengus","27_5_A_2","IS",34409,NA
2018,126417,"Clupea harengus","27_5_B_1_A","IS",234250,NA
2018,126436,"Gadus morhua","27_2_A_2","IS",4,NA
2018,126437,"Melanogrammus aeglefinus","27_1_A","IS",24,NA
2018,126437,"Melanogrammus aeglefinus","27_2_A_2","IS",70,NA
2018,126437,"Melanogrammus aeglefinus","27_5_A_2","IS",48762,NA
2018,126438,"Merlangius merlangus","27_1_A","IS",3741,NA
2018,126439,"Micromesistius poutassou","27_1_A","IS",231,NA
2018,126439,"Micromesistius poutassou","27_2_A_2","IS",7169,NA
2018,126439,"Micromesistius poutassou","27_5_A_2","IS",269309,NA
2018,126441,"Pollachius virens","27_5_A_2","IS",41668,NA
2018,126441,"Pollachius virens","27_5_B_1_A","IS",23526,NA
2018,126447,"Brosme brosme","27_2_A_2","IS",731,NA
2018,126459,"Molva dypterygia","27_1_A","IS",6,NA
2018,126459,"Molva dypterygia","27_5_A_2","IS",10185,NA
2018,126461,"Molva molva","27_2_A_2","IS",4,NA
2018,126461,"Molva molva","27_5_A_2","IS",6883,NA
2018,126715,"Argentina silus","27_5_A_2","IS",19,NA
2018,126735,"Mallotus villosus","27_5_A_2","IS",15502,NA
2018,127023,"Scomber scombrus","27_14_B_2","IS",3199,NA
2018,127023,"Scomber scombrus","27_5_A_2","IS",191562,NA
2018,127085,"Aphanopus carbo","27_2_A_2","IS",13,NA
2018,127136,"Glyptocephalus cynoglossus","27_5_A_2","IS",1747,NA
2018,127139,"Limanda limanda","27_1_A","IS",20,NA
2018,127139,"Limanda limanda","27_5_A_2","IS",4111,NA
2018,127140,"Microstomus kitt","27_7_K_1","IS",31957,NA
2018,127143,"Pleuronectes platessa","27_5_A_2","IS",4563,NA
2018,127144,"Reinhardtius hippoglossoides","27_5_A_2","IS",743,NA
2018,127144,"Reinhardtius hippoglossoides","27_5_B_1_A","IS",1,NA
2018,127146,"Lepidorhombus whiffiagonis","27_5_B_1_A","IS",195,NA
2018,127254,"Sebastes mentella","27_1_A","IS",3,NA
2018,127254,"Sebastes mentella","27_5_A_2","IS",776,NA
2018,158960,"Coryphaenoides rupestris","27_5_A_2","IS",48576,NA
2018,126175,"Sebastes","27_5_A_2","IS",550,NA
2018,151324,"Sebastes norvegicus","27_5_A_2","IS",615,NA
2018,125493,"Lophiidae","27_5_A_2","IS",511,NA
2018,105711,"Rajidae","27","RU",428,NA
2018,105711,"Rajidae","27_1","RU",393,NA
2018,105711,"Rajidae","27_2_A","RU",9,NA
2018,105711,"Rajidae","27_2_B","RU",26,NA
2018,105711,"Rajidae","27_6_B","RU",0,NA
2018,107649,"Pandalus borealis","27","RU",12561,NA
2018,107649,"Pandalus borealis","27_1","RU",12133,NA
2018,107649,"Pandalus borealis","27_2_B","RU",428,NA
2018,125909,"Ammodytes","27","RU",0,NA
2018,125909,"Ammodytes","27_1","RU",0,NA
2018,126281,"Anguilla anguilla","27","RU",11,NA
2018,126281,"Anguilla anguilla","27_3_D","RU",11,NA
2018,126417,"Clupea harengus","27","RU",89620,NA
2018,126417,"Clupea harengus","27_1","RU",1,NA
2018,126417,"Clupea harengus","27_14","RU",0,NA
2018,126417,"Clupea harengus","27_2_A","RU",64184,NA
2018,126417,"Clupea harengus","27_2_B","RU",0,NA
2018,126417,"Clupea harengus","27_3_D","RU",25435,NA
2018,126417,"Clupea harengus","27_5_B","RU",0,NA
2018,126425,"Sprattus sprattus","27","RU",41374,NA
2018,126425,"Sprattus sprattus","27_3_D","RU",41374,NA
2018,126436,"Gadus morhua","27","RU",343750,NA
2018,126436,"Gadus morhua","27_1","RU",128774,NA
2018,126436,"Gadus morhua","27_14","RU",1.5,NA
2018,126436,"Gadus morhua","27_2_A","RU",90302,NA
2018,126436,"Gadus morhua","27_2_B","RU",121288,NA
2018,126436,"Gadus morhua","27_3_D","RU",3384,NA
2018,126437,"Melanogrammus aeglefinus","27","RU",90486,NA
2018,126437,"Melanogrammus aeglefinus","27_1","RU",41277,NA
2018,126437,"Melanogrammus aeglefinus","27_2_A","RU",15565,NA
2018,126437,"Melanogrammus aeglefinus","27_2_B","RU",33644,NA
2018,126437,"Melanogrammus aeglefinus","27_6_B","RU",0,NA
2018,126438,"Merlangius merlangus","27","RU",0,NA
2018,126438,"Merlangius merlangus","27_2_A","RU",0,NA
2018,126439,"Micromesistius poutassou","27","RU",170892,NA
2018,126439,"Micromesistius poutassou","27_14","RU",0,NA
2018,126439,"Micromesistius poutassou","27_2_A","RU",39058,NA
2018,126439,"Micromesistius poutassou","27_2_B","RU",0,NA
2018,126439,"Micromesistius poutassou","27_4_A","RU",1854,NA
2018,126439,"Micromesistius poutassou","27_5_B","RU",84620,NA
2018,126439,"Micromesistius poutassou","27_6_A","RU",15760,NA
2018,126439,"Micromesistius poutassou","27_6_B","RU",6092,NA
2018,126439,"Micromesistius poutassou","27_7","RU",23508,NA
2018,126441,"Pollachius virens","27","RU",14171,NA
2018,126441,"Pollachius virens","27_1","RU",1759,NA
2018,126441,"Pollachius virens","27_2_A","RU",11953,NA
2018,126441,"Pollachius virens","27_2_B","RU",459,NA
2018,126441,"Pollachius virens","27_6_B","RU",0,NA
2018,126444,"Trisopterus esmarkii","27","RU",0,NA
2018,126444,"Trisopterus esmarkii","27_6_B","RU",0,NA
2018,126447,"Brosme brosme","27","RU",102,NA
2018,126447,"Brosme brosme","27_1","RU",2,NA
2018,126447,"Brosme brosme","27_2_A","RU",63,NA
2018,126447,"Brosme brosme","27_2_B","RU",37,NA
2018,126461,"Molva molva","27","RU",129,NA
2018,126461,"Molva molva","27_2_A","RU",129,NA
2018,126461,"Molva molva","27_5_B","RU",0,NA
2018,126461,"Molva molva","27_6_B","RU",0,NA
2018,126555,"Lophius piscatorius","27","RU",0,NA
2018,126555,"Lophius piscatorius","27_5_B","RU",0,NA
2018,126555,"Lophius piscatorius","27_6_B","RU",0,NA
2018,126715,"Argentina silus","27","RU",206,NA
2018,126715,"Argentina silus","27_2_A","RU",8,NA
2018,126715,"Argentina silus","27_2_B","RU",0,NA
2018,126715,"Argentina silus","27_5_B","RU",150,NA
2018,126735,"Mallotus villosus","27","RU",65934,NA
2018,126735,"Mallotus villosus","27_1","RU",16011,NA
2018,126735,"Mallotus villosus","27_2_A","RU",49923,NA
2018,126735,"Mallotus villosus","27_2_B","RU",0,NA
2018,126822,"Trachurus trachurus","27","RU",0,NA
2018,126822,"Trachurus trachurus","27_10","RU",0,NA
2018,127023,"Scomber scombrus","27","RU",118255,NA
2018,127023,"Scomber scombrus","27_10","RU",0,NA
2018,127023,"Scomber scombrus","27_14","RU",0,NA
2018,127023,"Scomber scombrus","27_2_A","RU",118237,NA
2018,127023,"Scomber scombrus","27_5_B","RU",18,NA
2018,127023,"Scomber scombrus","27_6_A","RU",0,NA
2018,127139,"Limanda limanda","27","RU",214,NA
2018,127139,"Limanda limanda","27_1","RU",214,NA
2018,127141,"Platichthys flesus","27","RU",1506,NA
2018,127141,"Platichthys flesus","27_1","RU",6,NA
2018,127141,"Platichthys flesus","27_3_D","RU",1500,NA
2018,127143,"Pleuronectes platessa","27","RU",9236.5,NA
2018,127143,"Pleuronectes platessa","27_1","RU",9236.5,NA
2018,127144,"Reinhardtius hippoglossoides","27","RU",12472,NA
2018,127144,"Reinhardtius hippoglossoides","27_1","RU",1083,NA
2018,127144,"Reinhardtius hippoglossoides","27_14","RU",400,NA
2018,127144,"Reinhardtius hippoglossoides","27_2_A","RU",1399,NA
2018,127144,"Reinhardtius hippoglossoides","27_2_B","RU",9590,NA
2018,127149,"Scophthalmus maximus","27","RU",7,NA
2018,127149,"Scophthalmus maximus","27_3_D","RU",7,NA
2018,127186,"Salmo salar","27","RU",0,NA
2018,127186,"Salmo salar","27_1","RU",0,NA
2018,127254,"Sebastes mentella","27","RU",32286,NA
2018,127254,"Sebastes mentella","27_1","RU",269,NA
2018,127254,"Sebastes mentella","27_12","RU",2203,NA
2018,127254,"Sebastes mentella","27_14","RU",20563,NA
2018,127254,"Sebastes mentella","27_2_A","RU",4316,NA
2018,127254,"Sebastes mentella","27_2_B","RU",4935,NA
2018,127254,"Sebastes mentella","27_5_B","RU",0,NA
2018,150637,"Eutrigla gurnardus","27","RU",0,NA
2018,150637,"Eutrigla gurnardus","27_6_B","RU",0,NA
2018,126472,"Macrourus berglax","27","RU",17,NA
2018,126472,"Macrourus berglax","27_14","RU",16,NA
2018,126472,"Macrourus berglax","27_2_A","RU",0,NA
2018,126472,"Macrourus berglax","27_2_B","RU",1,NA
2018,126175,"Sebastes","27","RU",1195,NA
2018,126175,"Sebastes","27_1","RU",193,NA
2018,126175,"Sebastes","27_2_A","RU",447,NA
2018,126175,"Sebastes","27_2_B","RU",555,NA
2018,126175,"Sebastes","27_6_B","RU",0,NA
2018,151324,"Sebastes norvegicus","27","RU",1616,NA
2018,151324,"Sebastes norvegicus","27_1","RU",216,NA
2018,151324,"Sebastes norvegicus","27_14","RU",0,NA
2018,151324,"Sebastes norvegicus","27_2_A","RU",447,NA
2018,151324,"Sebastes norvegicus","27_2_B","RU",953,NA
2018,151324,"Sebastes norvegicus","27_6_B","RU",0,NA
2018,10193,"Elasmobranchii","27_7_G","IE",16.357,NA
2018,10193,"Elasmobranchii","27_7_H","IE",0.108,NA
2018,10193,"Elasmobranchii","27_7_J_2","IE",0.032,NA
2018,105711,"Rajidae","27_6_A","IE",0.95047,NA
2018,105711,"Rajidae","27_7_A","IE",0.155,NA
2018,105711,"Rajidae","27_7_G","IE",2.55914,NA
2018,105711,"Rajidae","27_7_J_2","IE",0.22939,NA
2018,105801,"Prionace glauca","27_7_G","IE",0.036,NA
2018,105801,"Prionace glauca","27_7_J_2","IE",0.083,NA
2018,105814,"Scyliorhinus canicula","27_6_A","IE",111.399,NA
2018,105814,"Scyliorhinus canicula","27_6_B_2","IE",0.262,NA
2018,105814,"Scyliorhinus canicula","27_7_A","IE",97.082,NA
2018,105814,"Scyliorhinus canicula","27_7_B","IE",29.72,NA
2018,105814,"Scyliorhinus canicula","27_7_C_2","IE",2.206,NA
2018,105814,"Scyliorhinus canicula","27_7_E","IE",1.334,NA
2018,105814,"Scyliorhinus canicula","27_7_F","IE",0.12,NA
2018,105814,"Scyliorhinus canicula","27_7_G","IE",137,NA
2018,105814,"Scyliorhinus canicula","27_7_H","IE",0.15,NA
2018,105814,"Scyliorhinus canicula","27_7_J_2","IE",10.935,NA
2018,105869,"Dipturus batis","27_7_J_2","IE",0.11639,NA
2018,105874,"Leucoraja fullonica","27_6_B_1","IE",23.7612,NA
2018,105874,"Leucoraja fullonica","27_6_B_2","IE",21.6627,NA
2018,105874,"Leucoraja fullonica","27_7_A","IE",0.02034,NA
2018,105874,"Leucoraja fullonica","27_7_B","IE",0.48279,NA
2018,105874,"Leucoraja fullonica","27_7_C_2","IE",2.5289,NA
2018,105874,"Leucoraja fullonica","27_7_F","IE",0.04294,NA
2018,105874,"Leucoraja fullonica","27_7_G","IE",0.30859,NA
2018,105874,"Leucoraja fullonica","27_7_H","IE",12.5525,NA
2018,105874,"Leucoraja fullonica","27_7_J_2","IE",1.15786,NA
2018,105876,"Leucoraja naevus","27_6_A","IE",0.3955,NA
2018,105876,"Leucoraja naevus","27_7_A","IE",2.04058,NA
2018,105876,"Leucoraja naevus","27_7_B","IE",2.51623,NA
2018,105876,"Leucoraja naevus","27_7_C_2","IE",0.04068,NA
2018,105876,"Leucoraja naevus","27_7_G","IE",42.5711,NA
2018,105876,"Leucoraja naevus","27_7_H","IE",34.9472,NA
2018,105876,"Leucoraja naevus","27_7_J_2","IE",31.9955,NA
2018,105883,"Raja clavata","27_12_A_1","IE",0.17402,NA
2018,105883,"Raja clavata","27_6_A","IE",80.4075,NA
2018,105883,"Raja clavata","27_6_B_1","IE",0.37411,NA
2018,105883,"Raja clavata","27_6_B_2","IE",9.69901,NA
2018,105883,"Raja clavata","27_7_A","IE",42.2951,NA
2018,105883,"Raja clavata","27_7_B","IE",37.9992,NA
2018,105883,"Raja clavata","27_7_C_2","IE",0.794955,NA
2018,105883,"Raja clavata","27_7_E","IE",4.09037,NA
2018,105883,"Raja clavata","27_7_F","IE",0.11752,NA
2018,105883,"Raja clavata","27_7_G","IE",163.976,NA
2018,105883,"Raja clavata","27_7_H","IE",0.923662,NA
2018,105883,"Raja clavata","27_7_J_2","IE",49.2773,NA
2018,105883,"Raja clavata","27_7_K_2","IE",0.17176,NA
2018,105887,"Raja montagui","27_6_A","IE",9.36996,NA
2018,105887,"Raja montagui","27_7_A","IE",15.1686,NA
2018,105887,"Raja montagui","27_7_B","IE",0.20679,NA
2018,105887,"Raja montagui","27_7_E","IE",0.15481,NA
2018,105887,"Raja montagui","27_7_F","IE",1.51872,NA
2018,105887,"Raja montagui","27_7_G","IE",41.0092,NA
2018,105887,"Raja montagui","27_7_J_2","IE",9.35911,NA
2018,105891,"Raja undulata","27_7_E","IE",2.55052,NA
2018,105923,"Squalus acanthias","27_2_A_2","IE",0.021,NA
2018,105923,"Squalus acanthias","27_7_J_2","IE",0.809,NA
2018,107254,"Nephrops norvegicus","27_6_A","IE",65.081,NA
2018,107254,"Nephrops norvegicus","27_6_B_1","IE",0.009,NA
2018,107254,"Nephrops norvegicus","27_6_B_2","IE",0.009,NA
2018,107254,"Nephrops norvegicus","27_7_A","IE",1448.7,NA
2018,107254,"Nephrops norvegicus","27_7_B","IE",495.545,NA
2018,107254,"Nephrops norvegicus","27_7_C_2","IE",731.956,NA
2018,107254,"Nephrops norvegicus","27_7_D","IE",0.011,NA
2018,107254,"Nephrops norvegicus","27_7_F","IE",2.27252,NA
2018,107254,"Nephrops norvegicus","27_7_G","IE",2352.05,NA
2018,107254,"Nephrops norvegicus","27_7_H","IE",564.907,NA
2018,107254,"Nephrops norvegicus","27_7_J_1","IE",0.02,NA
2018,107254,"Nephrops norvegicus","27_7_J_2","IE",151.348,NA
2018,107254,"Nephrops norvegicus","27_7_K_1","IE",0.6,NA
2018,107254,"Nephrops norvegicus","27_7_K_2","IE",1351.28,NA
2018,107649,"Pandalus borealis","27_7_A","IE",0.475,NA
2018,107649,"Pandalus borealis","27_7_G","IE",3.268,NA
2018,107649,"Pandalus borealis","27_7_J_2","IE",0.011,NA
2018,126122,"Lepidorhombus","27_6_A","IE",300.811,NA
2018,126122,"Lepidorhombus","27_6_B_1","IE",85.7778,NA
2018,126122,"Lepidorhombus","27_6_B_2","IE",352.156,NA
2018,126122,"Lepidorhombus","27_7_A","IE",10.9733,NA
2018,126122,"Lepidorhombus","27_7_B","IE",184.706,NA
2018,126122,"Lepidorhombus","27_7_C_2","IE",28.2404,NA
2018,126122,"Lepidorhombus","27_7_D","IE",0.0477,NA
2018,126122,"Lepidorhombus","27_7_E","IE",0.0954,NA
2018,126122,"Lepidorhombus","27_7_F","IE",1.12588,NA
2018,126122,"Lepidorhombus","27_7_G","IE",1150.14,NA
2018,126122,"Lepidorhombus","27_7_H","IE",208.035,NA
2018,126122,"Lepidorhombus","27_7_J_1","IE",0.02438,NA
2018,126122,"Lepidorhombus","27_7_J_2","IE",586.007,NA
2018,126122,"Lepidorhombus","27_7_K_2","IE",25.7813,NA
2018,126417,"Clupea harengus","27_2_A_1","IE",122.48,NA
2018,126417,"Clupea harengus","27_2_A_2","IE",2306.01,NA
2018,126417,"Clupea harengus","27_4_A","IE",515.034,NA
2018,126417,"Clupea harengus","27_6_A","IE",917.069,NA
2018,126417,"Clupea harengus","27_7_A","IE",2879.08,NA
2018,126417,"Clupea harengus","27_7_B","IE",25.61,NA
2018,126417,"Clupea harengus","27_7_G","IE",3157.48,NA
2018,126421,"Sardina pilchardus","27_7_G","IE",39.327,NA
2018,126421,"Sardina pilchardus","27_7_J_2","IE",5.15,NA
2018,126425,"Sprattus sprattus","27_6_A","IE",0.658,NA
2018,126425,"Sprattus sprattus","27_7_A","IE",1116.9,NA
2018,126425,"Sprattus sprattus","27_7_B","IE",507.7,NA
2018,126425,"Sprattus sprattus","27_7_G","IE",129.263,NA
2018,126425,"Sprattus sprattus","27_7_J_2","IE",1825.3,NA
2018,126436,"Gadus morhua","27_6_A","IE",12.1505,NA
2018,126436,"Gadus morhua","27_6_B_1","IE",0.11349,NA
2018,126436,"Gadus morhua","27_6_B_2","IE",14.1144,NA
2018,126436,"Gadus morhua","27_7_A","IE",104.752,NA
2018,126436,"Gadus morhua","27_7_B","IE",41.1374,NA
2018,126436,"Gadus morhua","27_7_C_2","IE",1.42459,NA
2018,126436,"Gadus morhua","27_7_E","IE",0.0138,NA
2018,126436,"Gadus morhua","27_7_F","IE",1.71852,NA
2018,126436,"Gadus morhua","27_7_G","IE",551.705,NA
2018,126436,"Gadus morhua","27_7_H","IE",49.2743,NA
2018,126436,"Gadus morhua","27_7_J_2","IE",78.846,NA
2018,126436,"Gadus morhua","27_7_K_1","IE",0.04095,NA
2018,126437,"Melanogrammus aeglefinus","27_2_A_2","IE",2.546,NA
2018,126437,"Melanogrammus aeglefinus","27_6_A","IE",757.922,NA
2018,126437,"Melanogrammus aeglefinus","27_6_B_1","IE",2.28723,NA
2018,126437,"Melanogrammus aeglefinus","27_6_B_2","IE",430.823,NA
2018,126437,"Melanogrammus aeglefinus","27_7_A","IE",948.595,NA
2018,126437,"Melanogrammus aeglefinus","27_7_B","IE",113.392,NA
2018,126437,"Melanogrammus aeglefinus","27_7_C_2","IE",8.07397,NA
2018,126437,"Melanogrammus aeglefinus","27_7_E","IE",0.220545,NA
2018,126437,"Melanogrammus aeglefinus","27_7_F","IE",8.29664,NA
2018,126437,"Melanogrammus aeglefinus","27_7_G","IE",901.439,NA
2018,126437,"Melanogrammus aeglefinus","27_7_H","IE",90.0104,NA
2018,126437,"Melanogrammus aeglefinus","27_7_J_2","IE",312.328,NA
2018,126437,"Melanogrammus aeglefinus","27_7_K_1","IE",0.12285,NA
2018,126437,"Melanogrammus aeglefinus","27_7_K_2","IE",0.37557,NA
2018,126438,"Merlangius merlangus","27_6_A","IE",72.1861,NA
2018,126438,"Merlangius merlangus","27_6_B_2","IE",9.01062,NA
2018,126438,"Merlangius merlangus","27_7_A","IE",43.5374,NA
2018,126438,"Merlangius merlangus","27_7_B","IE",558,NA
2018,126438,"Merlangius merlangus","27_7_C_2","IE",0.254526,NA
2018,126438,"Merlangius merlangus","27_7_E","IE",8.16702,NA
2018,126438,"Merlangius merlangus","27_7_F","IE",66.8297,NA
2018,126438,"Merlangius merlangus","27_7_G","IE",3521.81,NA
2018,126438,"Merlangius merlangus","27_7_H","IE",11.0134,NA
2018,126438,"Merlangius merlangus","27_7_J_2","IE",461.485,NA
2018,126439,"Micromesistius poutassou","27_6_A","IE",10184.3,NA
2018,126439,"Micromesistius poutassou","27_6_B_2","IE",9117.17,NA
2018,126439,"Micromesistius poutassou","27_7_B","IE",753.372,NA
2018,126439,"Micromesistius poutassou","27_7_C_2","IE",29845.7,NA
2018,126439,"Micromesistius poutassou","27_7_G","IE",0.857,NA
2018,126439,"Micromesistius poutassou","27_7_H","IE",0.5,NA
2018,126439,"Micromesistius poutassou","27_8_A","IE",0.1,NA
2018,126439,"Micromesistius poutassou","27_8_D_2","IE",0.67,NA
2018,126440,"Pollachius pollachius","27_2_A_2","IE",0.103,NA
2018,126440,"Pollachius pollachius","27_6_A","IE",22.431,NA
2018,126440,"Pollachius pollachius","27_6_B_2","IE",7.14133,NA
2018,126440,"Pollachius pollachius","27_7_A","IE",21.9861,NA
2018,126440,"Pollachius pollachius","27_7_B","IE",32.9547,NA
